med_mass_1 med_mass_2 med_lum_dist p_PopIII
1.711390804708906188e+01 1.509481339041934689e+01 1.022223084197054413e+04 3.072544932365417480e-04
3.685433004672550794e+01 1.887695308746577894e+01 1.015570350689430416e+04 9.786199951171875577e-02
1.403268888449340679e+01 9.201761839198638881e+00 1.107583493982103164e+03 5.244655013084411569e-04
1.674492804407731228e+02 9.929489848268514152e+01 4.086856126015090558e+04 8.263905029296875204e-01
1.018448725266679133e+01 8.001185368951091448e+00 1.342894512869898335e+03 5.155469775199889720e-04
2.063295562930048987e+01 1.482380235722965267e+01 8.887087588085427342e+03 1.105107426643371594e-03
4.557600861805220660e+01 4.150854956088767267e+01 9.094661275582553571e+03 1.324190826416015709e-01
2.724552842067153335e+01 2.460330250400118501e+01 5.034110250412046298e+03 5.004252433776855413e-03
1.025965625160672268e+01 7.890167873423504119e+00 1.464185105867194352e+03 4.309995472431182775e-04
4.766430398777330169e+01 3.132838572425752943e+01 3.733000465163344052e+04 5.070944786071777087e-03
4.706442435424038706e+01 3.896088049246757379e+01 4.032617937726220407e+04 3.311239719390869033e-03
9.646213835274151904e+01 7.805133296080373384e+01 2.809144963788851601e+04 4.461096191406250244e-01
4.384322871193936066e+01 1.714803161354066674e+01 1.359301056199312006e+04 1.829544982910156214e-01
9.627846159947988980e+00 8.819940842181905438e+00 1.388875377180799660e+03 4.454932212829590095e-04
2.824896587483837962e+01 2.021407952919373230e+01 1.341607105321495692e+04 8.892761468887328815e-04
3.333836196017119846e+01 2.189766466101204401e+01 1.536407051086017418e+04 2.062831640243530280e-03
5.116711472537196670e+01 3.622279974652771983e+01 4.379729363482717599e+04 6.243705749511718750e-03
1.696262670703223563e+01 1.066689363851157957e+01 1.408284212187325465e+03 4.085732400417327673e-04
1.360706512932732082e+01 1.078727080559628604e+01 1.128770080744816596e+03 5.421804189682006983e-04
4.257954599604353518e+01 2.725723443117149714e+01 3.560781619063590188e+04 1.280861616134643631e-03
9.835127404678196683e+00 9.654102724357906951e+00 1.212462607316347658e+03 5.426770448684692730e-04
2.038035256265547162e+02 1.149410083510644540e+02 6.577976010600003065e+04 6.476022949218750435e-01
2.235817820958963580e+02 1.698943002355610190e+02 4.665683507065326557e+04 8.990481567382812012e-01
2.539748185397860780e+01 1.844943013631758078e+01 1.703098803085556938e+04 7.201117277145385352e-04
2.628309003877224015e+01 1.604544713093541830e+01 5.826402090644660348e+03 4.753973007202148479e-03
1.839413391945823406e+01 1.764426943091353195e+01 1.587391496383169624e+03 5.483928918838500621e-04
2.032052665404359004e+01 9.405805598317090954e+00 1.329917369253265406e+03 1.772901773452758775e-03
1.086447255406539369e+01 7.493064376354178435e+00 1.369341656232944842e+03 5.377088785171508676e-04
2.292841559585705369e+01 1.119396440104924650e+01 1.384130402320487519e+03 3.869411087036132846e-02
6.905929047085960804e+01 5.135091945727248230e+01 9.418070277831944622e+03 7.601239624023437003e-01
2.367874485815631047e+01 1.652877761450396576e+01 1.012752401603549879e+04 1.739102125167846756e-03
4.020505820511252892e+01 3.383538431735765073e+01 3.121197117103861092e+04 1.108627080917358367e-03
1.131799893013207914e+01 8.863769873828413637e+00 1.482689075691146627e+03 4.175134897232055629e-04
6.129181334628638922e+01 2.371314997139961633e+01 1.410594067097501829e+04 8.861243286132812758e-01
3.396214024372007145e+01 2.732098218249586807e+01 2.724501527696258563e+04 8.886013627052306895e-04
2.420572224585197318e+01 2.140628396353199037e+01 1.072199563425610540e+04 1.066011905670165988e-03
1.087950778216358394e+01 1.052558117250553416e+01 1.603059799061503782e+03 4.062348604202270378e-04
1.068615978991082827e+01 8.199309815603587737e+00 1.678624396782823396e+03 4.014030098915100206e-04
1.070006132583478298e+01 7.680339920583316271e+00 2.086984843355133307e+03 4.584556818008422656e-04
2.163343016098866087e+02 1.659985394210962113e+02 5.965891144708821230e+04 8.467172851562499991e-01
3.930682382485993998e+01 3.770197259045774274e+01 5.478864783874585555e+03 3.260250244140625031e-01
9.947528224132444308e+00 7.837139456318452879e+00 1.755988492590842725e+03 4.145488440990447734e-04
1.368624816381472442e+02 7.141662850008607677e+01 6.223890630421314563e+04 6.320575561523437136e-01
3.448465565905849672e+01 2.779450401859395470e+01 1.640858353988528324e+04 4.113177299499511975e-03
3.112689938139624957e+01 2.583480546583434290e+01 9.650223136646120111e+03 2.187024116516113250e-03
2.394991523516051046e+01 1.765268805934859131e+01 1.060435167008105782e+04 1.072668671607971205e-03
2.780334680083991827e+01 2.244284679886017386e+01 1.482660714885039852e+04 1.015334129333496068e-03
6.585202266972866880e+01 5.544391060489978429e+01 1.660271981238923036e+04 3.008492736816406055e-01
2.275127358726665250e+01 1.146798788521914325e+01 2.951791036748046281e+03 1.322892761230468756e-02
2.453822359191794078e+02 1.052285260169030749e+02 4.560630248631579161e+04 8.060206298828125338e-01
2.393169352431807084e+01 1.665098838291062577e+01 9.476631483095559815e+03 1.852251529693603503e-03
3.494177444611710825e+01 2.803518967809067775e+01 2.256712705390946940e+04 9.653532505035400694e-04
9.110242897710004684e+01 6.758552371195264641e+01 2.036747192095388891e+04 6.193156738281250240e-01
2.995979880616537727e+01 2.292155013108724759e+01 1.956999395143141373e+04 7.124336957931518824e-04
3.998629149330268717e+01 3.560492810937969921e+01 6.427701230570966800e+03 9.415101623535156172e-02
4.685307210185018079e+01 3.647474853694961894e+01 2.869675869733711443e+04 2.541839599609374903e-02
2.841727102054998255e+01 1.906246488336588740e+01 1.496710132526944290e+04 8.529387116432189881e-04
3.123855394577712730e+01 2.252515827636214141e+01 1.946284667600210014e+04 1.330057144165039005e-03
1.149722389733833694e+01 7.723365802579298389e+00 1.862799159912870891e+03 4.579643309116363577e-04
1.122641103601902728e+02 9.310284269442965410e+01 1.251197456750094170e+04 9.163481445312500195e-01
3.261559649160867735e+01 2.192324729741471501e+01 1.347732571212203038e+04 1.503820419311523333e-03
1.131506406320661107e+01 1.026875365016362451e+01 1.700354531522848902e+03 3.807122111320495705e-04
1.004324887379426627e+02 5.678360150779307958e+01 2.270080148134397314e+04 9.030162353515625018e-01
2.434082684442797273e+01 2.017385240882408581e+01 1.165705209281803218e+04 9.433351755142212192e-04
3.337757516575984340e+01 2.509669507112185016e+01 2.997333784835692495e+04 8.673605918884277725e-04
1.283005504876798284e+02 4.224133394122129914e+01 2.983892135477634292e+04 7.771088867187500027e-01
5.337370904555216100e+01 3.831538197356024256e+01 4.213585682588144846e+04 5.001586914062499875e-03
1.470337643414124607e+01 1.427320131344661291e+01 4.350682864508979037e+03 3.819105625152587730e-04
1.512548459953329427e+01 1.356203775677228585e+01 5.511879558041223390e+03 3.554866909980774060e-04
1.106051109075218442e+01 1.057790633048766438e+01 1.900952303958758876e+03 3.795730471611023001e-04
3.431163338772202565e+01 3.039661756627113931e+01 3.165368682617249578e+04 8.816719651222229125e-04
2.720554535968295795e+01 1.999388392087958621e+01 1.510264852392701869e+04 8.092455267906189338e-04
1.571757674489273526e+01 1.083984039567456215e+01 5.109029486028902284e+03 3.467039465904235757e-04
2.298921570429300942e+01 1.732969979901174540e+01 1.129326009465518655e+04 1.097667098045349053e-03
2.444890162287103692e+02 1.785932625135845626e+02 5.387040557799679664e+04 9.263557739257812784e-01
1.130126276213328929e+01 8.992057626235204992e+00 1.539575897824790900e+03 4.256086349487304835e-04
1.025950720317059428e+01 7.947206067288868248e+00 1.825258777024057963e+03 4.113140106201171710e-04
2.873946129797522175e+01 2.270896198824561552e+01 4.488220186072852812e+03 7.796063423156738594e-03
1.280491660521965969e+02 6.312773535146655490e+01 2.346862133521445503e+04 7.570244140624999840e-01
1.639242127826641848e+01 1.481967754922422387e+01 4.651601624777333200e+03 3.716861009597778424e-04
1.721617686825560156e+01 1.274688014655066226e+01 4.846855680447073610e+03 3.624657988548279030e-04
1.519032609597579864e+01 1.445464205054651963e+01 1.724751874027148460e+03 4.466156363487243440e-04
1.259195106665222141e+01 1.018360999877525686e+01 1.798044743144697804e+03 3.762618303298950317e-04
1.105260205511219240e+01 1.016427645630710863e+01 2.030605902441324133e+03 3.676712512969970703e-04
1.040092032186316473e+01 7.952249112371481132e+00 2.057952939962969140e+03 4.023723304271697998e-04
2.384406520329831380e+01 1.596367338917271184e+01 6.673359248906035646e+03 1.694958114624023349e-02
1.413717150395336830e+02 8.909105278208922130e+01 7.455331306573236361e+04 3.979906616210937553e-01
3.096403675676926426e+01 2.342576390683947096e+01 2.280278875539737055e+04 7.809265851974486966e-04
1.789219416923540251e+01 1.301376683985431626e+01 8.227439486150444282e+03 3.428872227668762333e-04
1.027037623616703854e+01 7.867965259236363806e+00 1.619950565721992234e+03 4.272570908069610774e-04
1.066762993260300973e+01 7.737177390374175623e+00 1.834047487232625826e+03 4.695012569427490221e-04
2.024167821186466085e+02 1.780633561102700355e+02 3.882286072295439953e+04 8.827435302734375488e-01
2.775848253924120002e+01 2.055626896111214563e+01 1.082351865859544887e+04 1.812065362930297867e-03
1.166057557046476845e+01 9.651790273920354934e+00 1.743861358989061955e+03 3.799764513969421456e-04
2.361985550031198500e+01 1.966007076225019290e+01 8.860975028863598709e+03 1.567875385284423764e-03
8.690222184843528908e+01 7.997730408984324413e+01 2.077867784486100936e+04 3.462741088867187234e-01
2.061504398795216986e+01 1.779955211405727056e+01 1.570821021451101387e+03 1.014614295959472695e-02
2.328530504940748003e+01 1.777360003213007644e+01 1.595901714587198148e+04 7.665143013000488620e-04
1.036342965727815013e+01 8.072791524920802431e+00 2.080960435676002817e+03 3.943815231323242066e-04
5.177039643502158128e+01 3.595920528814485806e+01 3.412273468076232530e+04 4.445463943481445246e-02
9.061822457700893096e+01 6.782867729147798741e+01 8.234116174272133503e+04 6.350514602661132268e-02
2.850978223292396763e+01 2.022229384568473520e+01 1.340969591571655837e+04 1.134727239608764558e-03
3.103226856412651387e+02 2.838276166214201339e+02 6.336857353995168523e+04 9.234107666015625160e-01
1.542735739869451983e+01 1.069618684579496914e+01 5.196616380057908827e+03 3.452472686767577860e-04
1.302341923017129410e+01 1.070179045935151052e+01 1.672399976493504710e+03 3.848922848701477216e-04
1.092222034870711411e+01 1.038366972355511209e+01 2.111834545971016723e+03 3.667035102844238355e-04
1.811794300260806878e+01 1.269423506685109082e+01 7.199012203628148200e+03 3.455877304077148438e-04
1.078866103394161158e+01 9.838797518224675187e+00 1.576296387402460368e+03 4.130535721778869703e-04
1.077958913766768845e+01 7.781458590091227201e+00 1.672447738089384757e+03 4.323624670505523586e-04
1.086638737758005924e+01 8.235787786299955116e+00 1.593057745938733433e+03 4.096825718879699486e-04
1.482061186097581995e+01 1.070919684812352024e+01 4.171667762999141814e+03 3.588573336601257567e-04
2.646828802667064551e+01 2.128648385295790035e+01 1.745667256587278098e+04 6.884826421737670968e-04
9.050131323096106684e+00 7.698450640488636587e+00 1.666512220406686083e+03 5.005655288696288794e-04
9.981850282759687332e+00 9.375329049594556707e+00 1.528232421594423613e+03 4.080315232276916391e-04
1.499866092727024736e+01 1.436021422705199413e+01 4.402713588112417710e+03 3.796878755092620650e-04
3.462537421100856960e+01 2.967940528487978469e+01 5.727813269610244788e+03 1.071106567382812541e-01
2.240698745816756343e+01 2.004103169969237186e+01 4.910280031524104743e+03 3.963834762573241813e-03
2.017275656195673861e+01 1.949566842060149341e+01 1.794106936748208909e+03 1.130677223205566514e-03
8.279229956655832723e+01 6.069353436701257465e+01 3.924254414791178715e+04 1.317387847900390596e-01
2.552000340820791280e+01 1.781583875712004073e+01 9.948508917299295717e+03 1.104271888732910167e-03
8.536842844982319889e+01 6.867341478588821246e+01 2.281768834665764734e+04 5.744227905273437962e-01
3.358406470049601467e+01 2.294264789717047393e+01 1.436868166210480013e+04 1.317517518997192482e-03
2.531397955014065815e+01 1.643655894542142448e+01 1.064766319838318304e+04 1.816285133361816330e-03
2.101316007525048235e+01 1.473698882791402021e+01 9.431177776268807065e+03 1.353138446807861366e-03
3.902098369968767599e+01 3.228167362048036182e+01 1.902727425023508113e+04 2.284324645996093760e-03
2.586998897677577602e+01 1.877984625449208878e+01 1.449660177494257732e+04 7.756459712982177908e-04
5.511970827913193460e+01 4.046673816899381393e+01 9.627235690280216659e+03 5.007566528320313015e-01
3.664980671192186890e+01 2.495919841133446226e+01 2.528797114088662784e+04 1.031909584999084455e-03
2.407147986987158816e+01 1.871091306759854689e+01 1.088883388228468539e+04 1.019411325454711807e-03
1.618476477247486756e+01 1.373451871322893680e+01 5.032496675508567023e+03 3.495372533798217604e-04
3.634973540979422069e+01 2.543499250753714591e+01 2.005233302150390955e+04 1.833821058273315445e-03
3.330948186080597395e+01 2.074630229838059137e+01 1.530832184802619486e+04 1.216256022453308071e-03
4.520597329670538045e+01 3.351238374095939321e+01 2.393769402632660785e+04 1.782869338989257965e-02
4.473095322318936695e+01 3.416584499886502613e+01 1.805496192208092179e+04 4.439397811889648701e-03
1.613864523686704189e+01 1.095212119639772830e+01 5.456397408027165511e+03 3.447436988353729274e-04
2.443610189126885146e+01 1.786027487453280216e+01 1.114975101365220326e+04 1.005815744400024442e-03
1.918813920432733653e+02 1.669502968346449450e+02 3.234362609505690489e+04 8.885089721679687580e-01
1.895976464875606027e+01 1.698056677383292268e+01 8.638842146326214788e+03 3.351375758647918870e-04
2.149479425589430193e+01 1.935922141334168600e+01 1.239047205088894771e+04 8.092608451843261858e-04
1.121167517280899162e+01 1.013901203203650070e+01 1.780252884426462970e+03 3.778135180473327429e-04
2.664999212295190389e+01 2.373161440429955249e+01 1.740491376054052671e+04 6.904225349426269765e-04
3.669239584635896279e+01 2.550436845888207316e+01 2.507806330808455095e+04 9.726752042770385291e-04
1.266980196716002460e+01 9.195157686025581256e+00 1.919497820907778532e+03 3.827157616615295258e-04
1.251330991222954481e+02 1.081380777532332047e+02 4.643677606681566249e+04 4.845809936523437500e-01
8.822919960080238155e+00 8.030458205124382687e+00 1.680288284875651925e+03 4.165791869163513040e-04
2.322148064201218531e+01 1.739799202747076379e+01 9.449430757882535545e+03 1.789100527763366711e-03
3.131246663002960418e+01 2.226263059632162822e+01 2.728616390209362726e+04 8.094764947891235725e-04
7.419853606195356122e+01 3.595757857386823275e+01 5.618591418755071572e+03 5.149168090820313015e-01
5.749543641695130702e+01 2.073159592038975418e+01 1.072158274020374301e+04 8.764567871093750240e-01
2.749463561287210567e+01 2.353373607168190063e+01 1.059348909707839994e+04 1.361034274101257432e-03
4.646276951224548668e+01 3.897583904783616759e+01 1.645620472769506159e+04 2.120956420898437514e-02
1.267154584161402830e+01 7.712629612405438984e+00 1.885955116491127910e+03 4.577429890632629542e-04
8.316058612347028145e+01 6.858114943456469348e+01 6.714186914670329134e+04 4.015644073486328292e-02
2.770786840794419277e+02 1.912570677516451951e+02 5.549494692692840181e+04 9.419556884765625249e-01
2.215405446534297340e+01 1.939143897589848109e+01 9.983107141370088357e+03 1.103394508361816347e-03
1.256821982575322494e+01 1.148983263977495284e+01 5.027552792255130043e+03 3.491590023040771584e-04
5.254743224703504723e+01 3.265652532081293913e+01 2.758904504288958560e+04 2.758476448059082181e-02
1.294488367396110959e+02 8.091850344258065775e+01 4.306282118082999659e+04 5.939249267578124991e-01
3.763921447909221740e+01 2.939431243622813028e+01 1.145952464803800285e+04 9.431482315063476757e-03
2.543444607598754459e+01 1.370940259351617740e+01 8.185464839512247636e+03 2.365123510360717888e-03
